 22.918259     22.695026    
 22.898863     22.677504    
 22.932371     22.703278    
 22.998043     22.762201    
 23.019161     22.788385    
 23.005461     22.782365    
 22.972372     22.744280    
 22.935647     22.713644    
 22.975881     22.752859    
 22.943211     22.724695    
 22.945425     22.715276    
 22.853239     22.625233    
 22.876934     22.650513    
 22.945706     22.722840    
 22.960828     22.734888    
 23.001890     22.777479    
 22.951762     22.723492    
 22.976452     22.748493    
 22.962947     22.721419    
 22.960040     22.722196    
 22.973417     22.734237    
 23.013829     22.782601    
 22.981069     22.756896    
 22.981365     22.754903    
 23.018096     22.790502    
 23.016824     22.785708    
 22.911723     22.700603    
 22.876202     22.659709    
 22.943188     22.732228    
 22.884209     22.664858    
 22.976204     22.749782    
 22.979983     22.759397    
 22.968672     22.750053    
 22.954480     22.740005    
 22.973666     22.755420    
 22.948958     22.728843    
 22.976506     22.758461    
 23.069679     22.849489    
 23.017225     22.799280    
 22.998384     22.776242    
 23.033219     22.815658    
 23.029776     22.812436    
 23.021360     22.803140    
 23.095660     22.883360    
 22.994596     22.781072    
 23.097203     22.874990    
 23.041523     22.818839    
 23.084102     22.865240    
 23.041634     22.820950    
 23.078300     22.855850    
 23.046628     22.825596    
 22.989064     22.771569    
 23.024750     22.803881    
 23.050380     22.826125    
 23.007499     22.771124    
 23.034650     22.796132    
 23.091733     22.858365    
 23.016682     22.787051    
 23.014904     22.780878    
 23.001714     22.770582    
 23.028417     22.802117    
 22.992454     22.757141    
 23.039946     22.803424    
 23.072443     22.830615    
 23.026793     22.788183    
 23.049584     22.808033    
 22.984300     22.742869    
 23.022728     22.788500    
 23.043971     22.815619    
 23.015342     22.788756    
 22.995970     22.767584    
 22.962866     22.730741    
 22.983369     22.754514    
 23.022165     22.797947    
 22.993844     22.771944    
 22.983336     22.755568    
 23.036368     22.814106    
 23.010811     22.782330    
 23.001562     22.776673    
 22.952852     22.714945    
 22.997150     22.761314    
 23.013975     22.774694    
 22.986700     22.761193    
 22.928273     22.699473    
 22.983168     22.759841    
 23.006491     22.782823    
 22.988252     22.771423    
 22.954447     22.731702    
 22.936003     22.720271    
 22.908458     22.688479    
 22.926490     22.716301    
 22.963638     22.743599    
 22.948742     22.721142    
 23.002322     22.779329    
 22.947587     22.717941    
 22.969327     22.744381    
 22.969532     22.736388    
 23.015330     22.788823    
 23.019602     22.795467    
 22.999595     22.775105    
 22.957195     22.733203    
 22.948376     22.724174    
 22.958088     22.728823    
 22.929160     22.693856    
 22.949058     22.718272    
 22.966246     22.747258    
 22.962373     22.735886    
 23.024662     22.798260    
 22.973999     22.743822    
 22.981892     22.729748    
 23.014902     22.777964    
 23.009851     22.777546    
 23.009287     22.772343    
 23.024892     22.784749    
 23.030398     22.791048    
 23.016832     22.784183    
 23.034569     22.799002    
 23.054866     22.817575    
 23.044117     22.799588    
 23.020448     22.789298    
 22.971840     22.743680    
 23.021850     22.786707    
 22.985047     22.748776    
 23.006653     22.778658    
 22.980833     22.750700    
 23.003350     22.772109    
 22.988449     22.775423    
 23.035920     22.811729    
 23.001029     22.779814    
 23.008119     22.789216    
 22.977266     22.752692    
 22.988601     22.755872    
 23.013036     22.782526    
 22.984238     22.754664    
 22.943210     22.719603    
 22.938963     22.709622    
 22.932049     22.703210    
 22.983438     22.756647    
 22.993769     22.759016    
 22.948986     22.718316    
 23.052868     22.822588    
 23.013014     22.786313    
 23.025509     22.798844    
 22.958081     22.739161    
 22.986462     22.763014    
 22.935025     22.709648    
 22.982718     22.757078    
 22.979573     22.750418    
 22.962343     22.741369    
 23.012336     22.795175    
 23.005646     22.777810    
 23.051087     22.826294    
 23.002477     22.777018    
 22.949877     22.724447    
 22.981555     22.768692    
 22.998472     22.773070    
 23.022607     22.799847    
 22.980203     22.758539    
 22.983490     22.757712    
 23.012746     22.790600    
 23.012019     22.791236    
 22.997899     22.776982    
 22.988322     22.764100    
 22.947765     22.720891    
 22.947777     22.712941    
 23.020407     22.786186    
 23.050902     22.824769    
 22.992193     22.759777    
 22.987453     22.751982    
 22.989942     22.750861    
 23.008453     22.773897    
 23.032661     22.799405    
 23.024379     22.792435    
 23.018723     22.788929    
 22.993503     22.761156    
 22.991016     22.765141    
 22.999903     22.777004    
 23.010612     22.778315    
 22.994849     22.768880    
 22.943165     22.713086    
 22.931205     22.705944    
 22.977510     22.741480    
 22.977159     22.741688    
 22.907877     22.673409    
 22.932947     22.701631    
 22.930469     22.709090    
 22.953625     22.730421    
 22.915148     22.701681    
 23.012148     22.794387    
 22.989963     22.773711    
 22.978802     22.759448    
 22.981682     22.760021    
 22.970924     22.749168    
 22.982969     22.767936    
 22.964566     22.743383    
 22.978322     22.755083    
 22.976654     22.751702    
 23.021551     22.802709    
 22.972086     22.745079    
 23.009219     22.782878    
 23.024255     22.799011    
 23.067974     22.840544    
 23.076548     22.856461    
 23.065425     22.847163    
 23.032622     22.824373    
 23.034309     22.820269    
 23.111347     22.891134    
 23.018896     22.793175    
 23.063906     22.831658    
 23.094765     22.867181    
 23.064058     22.833736    
 23.070812     22.844111    
 23.052663     22.828120    
 23.011125     22.784813    
 22.989201     22.762723    
 23.049734     22.819431    
 22.986212     22.761040    
 22.974777     22.755218    
 23.040513     22.814016    
 23.057727     22.829778    
 23.039496     22.813898    
 22.939679     22.717995    
 22.952988     22.732358    
 22.980743     22.767513    
 23.084189     22.868143    
 23.033382     22.815793    
 23.055596     22.840921    
 22.991725     22.771363    
 22.979577     22.753958    
 22.996213     22.773288    
 23.006675     22.783657    
 23.053138     22.823613    
 23.012899     22.793434    
 23.035134     22.816398    
 23.028338     22.807129    
 23.106678     22.879826    
 23.060478     22.832971    
 22.997218     22.771689    
 23.001861     22.772923    
 23.008067     22.782464    
 23.041191     22.824710    
 23.073044     22.851576    
 23.034113     22.813340    
 23.031391     22.814195    
 23.039008     22.812567    
 23.036606     22.805033    
 23.002274     22.779639    
 23.095272     22.870320    
 23.078016     22.846996    
 23.087002     22.855150    
 23.022305     22.805674    
 23.050106     22.824329    
 23.041135     22.816106    
 23.071817     22.842499    
 23.070078     22.838000    
 23.002534     22.781190    
 23.020376     22.804418    
 22.965979     22.744056    
 23.057841     22.829098    
 23.076030     22.857543    
 23.074857     22.850147    
 23.071297     22.853427    
 23.102640     22.888348    
 23.076611     22.858807    
 23.057588     22.843900    
 23.093662     22.873441    
 23.084181     22.867748    
 23.096800     22.877286    
 23.058803     22.828751    
 23.086726     22.869989    
 23.056492     22.840163    
 23.035919     22.814588    
 23.032919     22.809557    
 23.107596     22.882499    
 23.051257     22.819563    
 23.100033     22.872490    
 23.080315     22.845402    
 23.108311     22.878992    
 23.109251     22.879614    
 23.106919     22.876892    
 23.085300     22.851343    
 23.145355     22.911143    
 23.062986     22.820238    
 23.026920     22.795566    
 23.049362     22.808826    
 22.988976     22.754636    
 23.007986     22.772669    
 22.971449     22.741368    
 22.975426     22.747794    
 23.028251     22.795084    
 23.036593     22.805813    
 22.999215     22.766514    
 23.067782     22.840700    
 23.028214     22.800470    
 22.959824     22.730181    
 23.057869     22.823725    
 23.066358     22.829430    
 23.065949     22.829232    
 23.129270     22.890736    
 23.120113     22.881138    
 23.072276     22.837552    
 23.101488     22.863828    
 23.145204     22.907585    
 23.134787     22.900156    
 23.068403     22.839639    
 23.133326     22.908734    
 23.158180     22.929554    
 23.150498     22.916499    
 23.097728     22.861667    
 23.052332     22.819984    
 23.043801     22.815976    
 23.008975     22.789936    
 23.017482     22.790371    
 23.032868     22.804912    
 23.044506     22.814176    
 22.993250     22.767900    
 23.018068     22.798336    
 23.047674     22.828667    
 23.029493     22.803137    
 23.043011     22.813912    
 23.060363     22.831264    
 23.054989     22.828273    
 23.098846     22.870541    
 23.054882     22.828054    
 23.032373     22.814295    
 23.041040     22.820750    
 23.038331     22.828472    
 23.056969     22.830327    
 23.036372     22.813717    
 22.993282     22.778064    
 23.082744     22.866700    
 23.065682     22.843867    
 23.070427     22.844935    
 23.064007     22.834836    
 23.035073     22.798125    
 23.086647     22.848021    
 23.036394     22.806221    
 23.061213     22.825387    
 23.056866     22.814285    
 23.093621     22.852854    
 23.070133     22.829409    
 23.046859     22.812439    
 23.065105     22.829986    
 23.075509     22.838354    
 23.104997     22.874143    
 23.044218     22.815294    
 23.059108     22.829432    
 23.051335     22.819870    
 23.023723     22.790532    
 23.040799     22.813445    
 23.077863     22.847244    
 23.124000     22.893734    
 23.053757     22.823433    
 23.060705     22.833228    
 23.052221     22.820361    
 23.065479     22.842196    
 23.042805     22.817437    
 23.081170     22.846831    
 23.082025     22.863347    
 23.054191     22.825843    
 23.036466     22.813566    
 23.052624     22.825815    
 22.996194     22.776199    
 22.953593     22.740711    
 23.008023     22.798186    
 23.010031     22.795406    
 22.991790     22.782974    
 22.980776     22.760445    
 22.970127     22.760538    
 22.991993     22.772656    
 22.992113     22.784764    
 22.936215     22.726586    
 22.953657     22.741083    
 22.963538     22.753967    
 23.002635     22.786161    
 22.962688     22.735654    
 23.023447     22.805211    
 22.982037     22.767609    
 23.006724     22.787042    
 23.022950     22.797409    
 22.980803     22.751441    
 23.031863     22.816308    
 23.035664     22.818362    
 23.016440     22.805928    
 23.067898     22.852562    
 23.012477     22.800175    
 23.022691     22.809020    
 22.908829     22.693053    
 22.946380     22.739190    
 23.008728     22.795354    
 23.012595     22.804275    
 23.012767     22.801589    
 22.945774     22.728208    
 22.929827     22.720347    
 22.944070     22.734682    
 22.942914     22.735776    
 22.969492     22.758161    
 22.952378     22.751871    
 22.997557     22.788886    
 22.944184     22.740665    
 22.990049     22.789726    
 23.008134     22.801400    
 23.006102     22.796447    
 23.021525     22.812037    
 22.999221     22.784256    
 23.026588     22.812865    
 22.995512     22.788477    
 22.939738     22.732937    
 22.963051     22.755967    
 22.988214     22.775898    
 22.977787     22.776181    
 22.953645     22.752300    
 22.990055     22.780081    
 22.990516     22.789445    
 22.982732     22.781305    
 23.003896     22.795911    
 23.006316     22.802221    
 22.967807     22.758859    
 22.971758     22.762262    
 22.988159     22.780278    
 22.989403     22.782525    
 22.883779     22.669221    
 23.021268     22.803816    
 23.003143     22.791119    
 23.002996     22.794504    
 22.951172     22.740659    
 22.948540     22.741014    
 22.934515     22.732689    
 23.043814     22.834074    
 22.985083     22.778642    
 22.970156     22.766578    
 22.975059     22.769297    
 23.018182     22.802583    
 22.921796     22.708669    
 22.920412     22.712794    
 22.982782     22.780951    
 22.930484     22.728183    
 22.960519     22.754019    
 22.983898     22.781380    
 22.977110     22.768787    
 22.980900     22.774612    
 22.986349     22.776429    
 23.063086     22.849540    
 22.979518     22.773404    
 22.986654     22.776802    
 23.027930     22.816356    
 22.955217     22.750737    
 22.978211     22.774887    
 22.928941     22.720388    
 23.009350     22.802577    
 22.973776     22.764729    
 23.030307     22.822366    
 22.986516     22.771998    
 23.007205     22.785657    
 22.977744     22.760691    
 23.037278     22.813176    
 23.074585     22.849997    
 23.015525     22.792804    
 23.006046     22.793216    
 22.959660     22.754724    
 22.950367     22.743505    
 22.935060     22.727015    
 23.027846     22.818444    
 22.936927     22.727129    
 22.988100     22.778086    
 22.919062     22.718218    
 22.978208     22.772234    
 22.977109     22.774714    
 23.018166     22.807844    
 23.053191     22.846766    
 23.033450     22.821944    
 23.018289     22.812585    
 22.987426     22.780455    
 23.018487     22.818382    
 23.038982     22.831312    
 23.003864     22.798539    
 23.019031     22.809093    
 23.008028     22.801836    
 23.010454     22.797938    
 22.993727     22.781014    
 23.012344     22.802631    
 22.982486     22.769234    
 23.000215     22.785760    
 23.000872     22.786005    
 22.984822     22.773629    
 23.047536     22.833584    
 23.024567     22.805804    
 23.073065     22.862023    
 23.021178     22.812874    
 23.049945     22.834029    
 23.044694     22.835633    
 23.076631     22.870694    
 23.079591     22.868568    
 23.058054     22.846303    
 23.115978     22.906645    
 23.154061     22.947574    
 23.130921     22.922159    
 23.167101     22.947290    
 23.147348     22.930118    
 23.141614     22.921946    
 23.116652     22.902356    
 23.124791     22.904440    
 23.116039     22.899160    
 23.112119     22.892773    
 23.119039     22.910079    
 23.125379     22.906371    
 23.094485     22.880763    
 23.066799     22.852135    
 23.051720     22.837422    
 23.078343     22.863560    
 23.133571     22.914111    
 23.147782     22.923551    
 23.087315     22.868420    
 23.008484     22.791434    
 23.029483     22.810481    
 23.065534     22.837580    
 23.035227     22.809390    
 23.041972     22.818079    
 23.052223     22.834819    
 23.039881     22.820130    
 23.050611     22.835542    
 23.043801     22.819141    
 23.081995     22.855719    
 23.062855     22.836639    
 23.134609     22.906896    
 23.109266     22.883188    
 23.074053     22.850297    
 23.075390     22.860210    
 23.117462     22.904158    
 23.020012     22.813947    
 23.025232     22.814324    
 23.017384     22.802112    
 23.030609     22.818245    
 22.999578     22.784141    
 23.021833     22.800651    
 23.022763     22.810121    
 23.013175     22.790549    
 23.001148     22.779062    
 22.983701     22.764686    
 23.016938     22.799640    
 23.003550     22.787227    
 23.018876     22.805347    
 23.041453     22.823340    
 23.045265     22.824738    
 23.097704     22.875436    
 23.030960     22.799907    
 23.043654     22.823064    
 23.047346     22.826737    
 23.031758     22.807834    
 23.020354     22.797866    
 23.015630     22.786305    
 23.023980     22.791487    
 22.980336     22.747381    
 22.984354     22.747584    
 23.006300     22.767454    
 23.049459     22.816737    
 23.121687     22.893958    
 23.069354     22.836472    
 23.091959     22.868266    
 23.044630     22.809891    
 23.078766     22.845763    
 23.048461     22.818355    
 23.056877     22.835293    
 23.127423     22.900702    
 23.095398     22.861549    
 23.091020     22.866893    
 23.063694     22.840953    
 23.047716     22.825066    
 23.046901     22.818540    
 23.070727     22.839970    
 23.055677     22.833915    
 23.071194     22.843826    
 23.038550     22.815852    
 23.027386     22.813167    
 23.113229     22.890255    
 23.036172     22.816556    
 23.120222     22.890416    
 23.136204     22.907677    
 23.120090     22.891162    
 23.119845     22.893251    
 23.127436     22.902289    
 23.120064     22.893402    
 23.083292     22.854354    
 23.120903     22.886136    
 23.182314     22.949791    
 23.190018     22.963077    
 23.129638     22.908463    
 23.116823     22.897101    
 23.113059     22.886977    
 23.155345     22.925290    
 23.154208     22.925618    
 23.117185     22.890076    
 23.122343     22.891467    
 23.140304     22.908087    
 23.083386     22.849714    
 23.084126     22.850866    
 23.066271     22.837399    
 23.095671     22.869861    
 23.123402     22.897038    
 23.085969     22.859849    
 23.113052     22.876896    
 23.058607     22.817560    
 23.071119     22.837495    
 23.048994     22.814619    
 23.054980     22.823795    
 23.067163     22.832147    
 23.119768     22.885417    
 23.097268     22.855002    
 23.096581     22.852902    
 23.133951     22.891418    
 23.084511     22.845733    
 23.115904     22.877803    
 23.133924     22.894052    
 23.166680     22.927542    
 23.158088     22.916602    
 23.059087     22.828990    
 23.028740     22.804415    
 23.047135     22.819052    
 23.097493     22.871607    
 23.048331     22.818548    
 23.025689     22.798018    
 23.053576     22.826203    
 23.010262     22.779966    
 22.987548     22.751249    
 23.012527     22.769415    
 22.943338     22.711294    
 23.002118     22.774800    
 22.961491     22.734340    
 23.006084     22.792980    
 22.939765     22.725037    
 22.948867     22.726869    
 22.981663     22.755722    
 22.980397     22.756107    
 23.078431     22.843815    
 23.043788     22.810808    
 23.063244     22.826833    
 23.042977     22.807690    
 23.017319     22.789025    
 23.023315     22.791203    
 23.041845     22.803125    
 23.035595     22.792488    
 23.019623     22.776144    
 23.035662     22.801198    
 23.061226     22.819061    
 22.997379     22.763330    
 23.072239     22.834773    
 23.013013     22.766150    
 23.047897     22.804992    
 23.066681     22.833123    
 23.122556     22.883615    
 23.102792     22.861168    
 23.016400     22.771206    
 23.046280     22.805905    
 23.078490     22.834873    
 23.134632     22.892266    
 23.183949     22.937707    
 23.132440     22.893490    
 23.157763     22.916701    
 23.137061     22.890583    
 23.105733     22.850061    
 23.075973     22.828726    
 23.119148     22.870396    
 23.116240     22.871606    
 23.036576     22.800317    
 23.068008     22.828529    
 23.097512     22.857893    
 23.106213     22.862900    
 23.161886     22.906892    
 23.164872     22.913250    
 23.155565     22.908334    
 23.190742     22.939872    
 23.147933     22.895700    
 23.180957     22.928219    
 23.054729     22.803066    
 23.137290     22.884308    
 23.110652     22.851666    
 23.118868     22.869063    
 23.123319     22.878425    
 23.087077     22.830532    
 23.037481     22.792186    
 23.062732     22.819216    
 23.097166     22.848108    
 23.081395     22.836033    
 23.086076     22.841419    
 23.122547     22.875521    
 23.164966     22.921313    
 23.138499     22.888606    
 23.104379     22.857121    
 23.072054     22.824888    
 23.063717     22.820414    
 23.092900     22.850099    
 23.062919     22.814200    
 23.062574     22.810661    
 23.099841     22.837563    
 23.175254     22.918820    
 23.151263     22.896677    
 23.109193     22.864668    
 23.173457     22.929292    
 23.147236     22.904463    
 23.117036     22.876392    
 23.178450     22.932225    
 23.140323     22.891336    
 23.201721     22.947905    
 23.168623     22.913012    
 23.153221     22.898394    
 23.178496     22.928120    
 23.161152     22.915450    
 23.111047     22.855857    
 23.110265     22.851265    
 23.125976     22.864418    
 23.103450     22.844485    
 23.149636     22.901064    
 23.161870     22.902184    
 23.113598     22.858026    
 23.114797     22.855720    
 23.086484     22.827152    
 23.104373     22.847761    
 23.115342     22.864962    
 23.110120     22.855148    
 23.174687     22.914121    
 23.141230     22.887707    
 23.215069     22.957859    
 23.182213     22.927271    
 23.169506     22.911021    
 23.151824     22.887392    
 23.148667     22.884163    
 23.166978     22.907217    
 23.132691     22.885285    
 23.136402     22.888496    
 23.166792     22.920571    
 23.179117     22.935141    
 23.142710     22.891848    
 23.154469     22.907675    
 23.201586     22.958842    
 23.178948     22.935481    
 23.165195     22.920661    
 23.246879     22.995133    
 23.240132     22.976263    
 23.159224     22.902955    
 23.140465     22.884488    
 23.146083     22.895863    
 23.185742     22.933605    
 23.141483     22.903917    
 23.125483     22.880476    
 23.153291     22.910094    
 23.140646     22.894958    
 23.127739     22.873528    
 23.112960     22.854923    
 23.171229     22.908214    
 23.183174     22.932545    
 23.097328     22.848992    
 23.127595     22.874518    
 23.132951     22.882174    
 23.103211     22.855988    
 23.113408     22.872788    
 23.104173     22.870579    
 23.174608     22.935921    
 23.143919     22.896754    
 23.204163     22.963152    
 23.167370     22.921587    
 23.149758     22.916628    
 23.163231     22.926384    
 23.215357     22.972738    
 23.155343     22.920156    
 23.162482     22.926833    
 23.172671     22.933085    
 23.187140     22.946182    
 23.154563     22.911081    
 23.159093     22.904381    
 23.184115     22.931588    
 23.234255     22.985674    
 23.218396     22.972700    
 23.206333     22.956142    
 23.170872     22.923444    
 23.232566     22.981455    
 23.246615     22.998866    
 23.256038     23.010905    
 23.260349     23.012310    
 23.273742     23.015490    
 23.299597     23.043667    
 23.318826     23.063375    
 23.274726     23.024231    
 23.257474     23.003238    
 23.264512     23.001556    
 23.236295     22.976303    
 23.271769     23.021005    
 23.237527     22.982429    
 23.193663     22.952140    
 23.187377     22.938311    
 23.198256     22.947565    
 23.235987     22.995365    
 23.249400     23.015240    
 23.242220     23.007791    
 23.257983     23.025542    
 23.233765     22.998562    
 23.222903     22.992939    
 23.191365     22.955555    
 23.263353     23.032562    
 23.232481     23.004615    
 23.216069     22.983319    
 23.196016     22.955608    
 23.182535     22.937145    
 23.154401     22.909600    
 23.188226     22.939350    
 23.171518     22.919384    
 23.102302     22.857254    
 23.206208     22.966082    
 23.207391     22.961445    
 23.219264     22.984512    
 23.197040     22.959974    
 23.198518     22.954453    
 23.131531     22.896285    
 23.126153     22.898557    
 23.115102     22.886322    
 23.080562     22.843331    
 23.078117     22.854958    
 23.117630     22.893040    
 23.090537     22.861220    
 23.059278     22.825306    
 23.090781     22.856536    
 23.120027     22.888373    
 23.092314     22.860719    
 23.100016     22.865019    
 23.113917     22.884465    
 23.050226     22.823602    
 23.124722     22.889362    
 23.120439     22.888977    
 23.114114     22.884856    
 23.138367     22.902692    
 23.184357     22.948154    
 23.168415     22.926263    
 23.143990     22.902647    
 23.127150     22.895396    
 23.145017     22.905921    
 23.138992     22.901054    
 23.161011     22.926221    
 23.232157     22.993567    
 23.196639     22.961029    
 23.167484     22.924924    
 23.083286     22.840201    
 23.130892     22.894268    
 23.114056     22.882561    
 23.134552     22.890800    
 23.144881     22.912272    
 23.200940     22.976385    
 23.154888     22.941876    
 23.227939     23.007622    
 23.144979     22.928497    
 23.142349     22.929297    
 23.109559     22.884856    
 23.099572     22.870373    
 23.149790     22.918120    
 23.124389     22.893547    
 23.157079     22.925711    
 23.129806     22.898665    
 23.116211     22.888510    
 23.226827     23.003710    
 23.230239     23.001185    
 23.191393     22.954324    
 23.128637     22.894687    
 23.128538     22.899707    
 23.169089     22.941557    
 23.140021     22.913771    
 23.181972     22.957705    
 23.181448     22.953963    
 23.171783     22.948864    
 23.120194     22.899872    
 23.101104     22.881175    
 23.114095     22.899984    
 23.108383     22.889076    
 23.192864     22.969587    
 23.220467     22.992094    
 23.224851     22.999397    
 23.217961     22.996422    
 23.253404     23.021493    
 23.214468     22.982513    
 23.155775     22.915596    
 23.192862     22.956595    
 23.181010     22.942471    
 23.214419     22.973428    
 23.217951     22.979137    
 23.214176     22.974416    
 23.191999     22.951797    
 23.208053     22.963425    
 23.208505     22.967190    
 23.177392     22.940518    
 23.180588     22.932586    
 23.160538     22.908164    
 23.152594     22.909479    
 23.179084     22.936187    
 23.170463     22.925827    
 23.181363     22.935422    
 23.197821     22.948099    
 23.241748     22.994900    
 23.200279     22.949129    
 23.220579     22.972634    
 23.238378     22.997823    
 23.269897     23.024573    
 23.274766     23.034466    
 23.195836     22.954623    
 23.165380     22.928182    
 23.219241     22.980616    
 23.169850     22.941512    
 23.168236     22.933458    
 23.200253     22.957973    
 23.199216     22.953375    
 23.177123     22.925300    
 23.248173     23.001086    
 23.208686     22.968760    
 23.201627     22.965896    
 23.182799     22.946245    
 23.181299     22.953201    
 23.151534     22.922332    
 23.126025     22.903307    
 23.144773     22.920666    
 23.184812     22.956193    
 23.126612     22.892116    
 23.153899     22.916309    
 23.160075     22.928249    
 23.194585     22.957645    
 23.157926     22.919086    
 23.223651     22.982770    
 23.220682     22.990010    
 23.201170     22.972371    
 23.195314     22.962675    
 23.149977     22.920225    
 23.110904     22.882818    
 23.123971     22.901631    
 23.118986     22.880446    
 23.169567     22.936302    
 23.123243     22.889434    
 23.112173     22.879129    
 23.074696     22.852259    
 23.151480     22.938942    
 23.128733     22.907138    
 23.166197     22.944831    
 23.103316     22.884830    
 23.163202     22.947968    
 23.132831     22.915813    
 23.202489     22.978265    
 23.210923     22.985495    
 23.210117     22.981618    
 23.205056     22.971855    
 23.165182     22.928406    
 23.230615     22.990642    
 23.222525     22.993536    
 23.186784     22.949030    
 23.238563     23.013879    
 23.219075     22.995238    
 23.250947     23.015236    
 23.227142     22.996323    
 23.211813     22.984011    
 23.186268     22.962879    
 23.199991     22.970072    
 23.186398     22.955571    
 23.135581     22.901622    
 23.145378     22.915750    
 23.149519     22.917191    
 23.173542     22.933353    
 23.132640     22.894993    
 23.174406     22.939985    
 23.194650     22.957220    
 23.138029     22.902069    
 23.137194     22.905082    
 23.211670     22.978245    
 23.175047     22.946802    
 23.179580     22.956871    
 23.130557     22.902604    
 23.148976     22.927753    
 23.107759     22.880958    
 23.086023     22.860946    
 23.150306     22.913857    
 23.163447     22.930074    
 23.130345     22.900209    
 23.126476     22.893723    
 23.092963     22.859063    
 23.153715     22.919905    
 23.145239     22.916825    
 23.082292     22.854195    
 23.185312     22.953189    
 23.184094     22.960966    
 23.154314     22.927542    
 23.246864     23.011133    
 23.212387     22.979651    
 23.225037     22.990070    
 23.242221     23.013577    
 23.208789     22.984157    
 23.230348     23.000067    
 23.211535     22.990425    
 23.159529     22.937788    
 23.142990     22.920648    
 23.166778     22.950032    
 23.179961     22.955803    
 23.226561     23.001571    
 23.278243     23.045097    
 23.236863     23.013790    
 23.285005     23.055268    
 23.279745     23.047917    
 23.254297     23.015261    
 23.221490     22.981643    
 23.206865     22.978984    
 23.204265     22.971158    
 23.213632     22.979769    
 23.199324     22.967373    
 23.185657     22.942332    
 23.129328     22.892342    
 23.095668     22.867060    
 23.162810     22.936211    
 23.191957     22.951732    
 23.214267     22.986217    
 23.229168     23.003408    
 23.148167     22.912337    
 23.226181     22.998194    
 23.201277     22.968393    
 23.259539     23.027570    
 23.221890     23.000992    
 23.178623     22.962310    
 23.189467     22.971600    
 23.164051     22.939785    
 23.138541     22.922996    
 23.169868     22.943467    
 23.093353     22.873152    
 23.133712     22.915343    
 23.094243     22.868471    
 23.129733     22.905889    
 23.110152     22.894682    
 23.126376     22.899386    
 23.108766     22.887940    
 23.095766     22.872400    
 23.085541     22.868689    
 23.110725     22.886625    
 23.133679     22.900472    
 23.131598     22.909317    
 23.188758     22.961714    
 23.185567     22.964318    
 23.198813     22.979174    
 23.158571     22.942724    
 23.195093     22.976039    
 23.161897     22.941258    
 23.103863     22.886399    
 23.097735     22.883301    
 23.098307     22.892164    
 23.088269     22.879647    
 23.124195     22.911476    
 23.064105     22.850472    
 23.127099     22.918016    
 23.093463     22.890900    
 23.085446     22.876547    
 23.066898     22.855189    
 23.112563     22.895912    
 23.214625     22.996800    
